,county_name,zip,lat,lng,city,state_name,avg_risk_score_all
22793,Ellis,67671,38.87559,-99.14432,Victoria,Kansas,1.42
22794,Trego,67672,38.99882,-99.90746,Wakeeney,Kansas,1.42
22795,Osborne,67673,39.14708,-98.80714,Waldo,Kansas,2.16
22796,Ellis,67674,38.87446,-99.08197,Walker,Kansas,1.2
22797,Rooks,67675,39.42612,-99.09994,Woodston,Kansas,1.85
22798,Thomas,67701,39.39509,-101.05034,Colby,Kansas,1.32
22799,Rawlins,67730,39.80366,-101.11624,Atwood,Kansas,1.62
22800,Cheyenne,67731,39.76277,-101.53858,Bird City,Kansas,1.9
22801,Thomas,67732,39.37333,-101.3708,Brewster,Kansas,1.41
22802,Sherman,67733,39.32998,-101.50653,Edson,Kansas,1.73
22803,Thomas,67734,39.54241,-100.89298,Gem,Kansas,1.42
22804,Sherman,67735,39.35119,-101.76646,Goodland,Kansas,1.46
22805,Gove,67736,38.85492,-100.44715,Gove,Kansas,1.54
22806,Gove,67737,39.08798,-100.49367,Grainfield,Kansas,1.43
22807,Gove,67738,39.0027,-100.65348,Grinnell,Kansas,1.45
22808,Rawlins,67739,39.8848,-100.80581,Herndon,Kansas,1.72
22809,Sheridan,67740,39.35576,-100.36089,Hoxie,Kansas,1.52
22810,Sherman,67741,39.38269,-102.00822,Kanorado,Kansas,1.43
22811,Thomas,67743,39.38826,-101.24121,Levant,Kansas,1.45
22812,Rawlins,67744,39.85952,-100.94095,Ludell,Kansas,1.86
22813,Rawlins,67745,39.8147,-101.34795,McDonald,Kansas,1.39
22814,Logan,67747,39.04208,-101.06099,Monument,Kansas,1.38
22815,Logan,67748,39.06507,-100.85643,Oakley,Kansas,1.25
22816,Decatur,67749,39.83214,-100.56728,Oberlin,Kansas,1.61
22817,Gove,67751,39.11799,-100.35572,Park,Kansas,1.42
22818,Gove,67752,38.9924,-100.23145,Quinter,Kansas,1.45
22819,Thomas,67753,39.43164,-100.74805,Rexford,Kansas,1.52
22820,Cheyenne,67756,39.79815,-101.84265,Saint Francis,Kansas,1.48
22821,Sheridan,67757,39.54527,-100.60881,Selden,Kansas,1.44
22822,Wallace,67758,38.89658,-101.7842,Sharon Springs,Kansas,1.46
22823,Wallace,67761,38.95066,-101.52523,Wallace,Kansas,1.57
22824,Wallace,67762,38.84166,-101.98611,Weskan,Kansas,1.52
22825,Logan,67764,38.89135,-101.15041,Winona,Kansas,1.65
22826,Ford,67801,37.72961,-100.05406,Dodge City,Kansas,1.58
22827,Clark,67831,37.17956,-99.8018,Ashland,Kansas,2.02
22828,Ford,67834,37.53174,-99.61886,Bucklin,Kansas,1.73
22829,Gray,67835,37.98071,-100.31746,Cimarron,Kansas,1.72
22830,Hamilton,67836,38.03977,-101.9942,Coolidge,Kansas,2.2
22831,Haskell,67837,37.55615,-100.66289,Copeland,Kansas,1.79
22832,Kearny,67838,38.05641,-101.13086,Deerfield,Kansas,1.91
22833,Lane,67839,38.47911,-100.43961,Dighton,Kansas,1.55
22834,Clark,67840,37.0736,-100.01097,Englewood,Kansas,2.44
22835,Gray,67841,37.62997,-100.22878,Ensign,Kansas,1.6
22836,Ford,67842,37.54766,-99.77138,Ford,Kansas,1.77
22837,Ford,67843,37.73027,-99.93728,Fort Dodge,Kansas,6.0
22838,Meade,67844,37.37798,-100.19562,Fowler,Kansas,1.81
22839,Finney,67846,38.02311,-100.77756,Garden City,Kansas,1.55
22840,Hodgeman,67849,38.15061,-99.71725,Hanston,Kansas,2.42
22841,Lane,67850,38.6315,-100.63896,Healy,Kansas,1.78
22842,Finney,67851,38.08796,-101.01972,Holcomb,Kansas,1.66
22843,Gray,67853,37.88416,-100.51616,Ingalls,Kansas,2.06
22844,Hodgeman,67854,38.09034,-100.0023,Jetmore,Kansas,1.67
22845,Stanton,67855,37.54551,-101.69477,Johnson,Kansas,2.15
22846,Hamilton,67857,37.99598,-101.55154,Kendall,Kansas,1.73
22847,Seward,67859,37.23636,-100.77421,Kismet,Kansas,1.74
22848,Kearny,67860,38.0185,-101.29831,Lakin,Kansas,1.99
22849,Wichita,67861,38.46768,-101.38914,Leoti,Kansas,2.24
22850,Stanton,67862,37.47961,-101.95409,Manter,Kansas,1.78
22851,Wichita,67863,38.56533,-101.20829,Marienthal,Kansas,1.32
22852,Meade,67864,37.17178,-100.31807,Meade,Kansas,1.68
22853,Clark,67865,37.4368,-99.96506,Minneola,Kansas,2.15
22854,Gray,67867,37.56812,-100.45804,Montezuma,Kansas,1.69
22855,Finney,67868,37.82028,-100.71029,Pierceville,Kansas,3.09
22856,Meade,67869,37.24489,-100.57358,Plains,Kansas,2.02
22857,Haskell,67870,37.53255,-101.01829,Satanta,Kansas,1.58
22858,Scott,67871,38.49162,-100.91145,Scott City,Kansas,1.82
22859,Ford,67876,37.86154,-99.73654,Spearville,Kansas,1.57
22860,Haskell,67877,37.54887,-100.84342,Sublette,Kansas,1.71
22861,Hamilton,67878,38.00218,-101.80824,Syracuse,Kansas,2.13
22862,Greeley,67879,38.47091,-101.79459,Tribune,Kansas,1.56
22863,Grant,67880,37.60489,-101.32384,Ulysses,Kansas,1.55
22864,Ford,67882,37.8019,-99.88505,Wright,Kansas,1.76
22865,Seward,67901,37.0943,-100.89864,Liberal,Kansas,2.08
22866,Morton,67950,37.06277,-101.86765,Elkhart,Kansas,1.41
22867,Stevens,67951,37.1639,-101.33486,Hugoton,Kansas,2.42
22868,Stevens,67952,37.29886,-101.13934,Moscow,Kansas,2.61
22869,Morton,67953,37.22653,-101.86093,Richfield,Kansas,1.44
22870,Morton,67954,37.17999,-101.61179,Rolla,Kansas,1.74
22871,Butler,68001,41.33369,-96.95489,Abie,Nebraska,1.29
22872,Washington,68002,41.50163,-96.33975,Arlington,Nebraska,1.9
22873,Saunders,68003,41.07161,-96.38013,Ashland,Nebraska,1.94
22874,Cuming,68004,42.00888,-96.62978,Bancroft,Nebraska,1.8
22875,Sarpy,68005,41.14161,-95.89394,Bellevue,Nebraska,1.67
22876,Douglas,68007,41.37184,-96.19524,Bennington,Nebraska,1.31
22877,Washington,68008,41.54573,-96.17421,Blair,Nebraska,1.73
22878,Douglas,68010,41.25616,-96.13352,Boys Town,Nebraska,1.0
22879,Butler,68014,41.28219,-96.96458,Bruno,Nebraska,2.17
22880,Saunders,68015,41.38351,-96.64737,Cedar Bluffs,Nebraska,1.83
22881,Cass,68016,41.02518,-96.1063,Cedar Creek,Nebraska,5.94
22882,Saunders,68017,41.05938,-96.66179,Ceresco,Nebraska,1.66
22883,Saunders,68018,41.30207,-96.61573,Colon,Nebraska,1.93
22884,Burt,68019,41.77965,-96.37323,Craig,Nebraska,1.75
22885,Burt,68020,41.9762,-96.25627,Decatur,Nebraska,2.55
22886,Douglas,68022,41.27744,-96.24558,Elkhorn,Nebraska,1.27
22887,Washington,68023,41.46191,-96.02226,Fort Calhoun,Nebraska,1.93
22888,Dodge,68025,41.43749,-96.49158,Fremont,Nebraska,2.39
22889,Sarpy,68028,41.10513,-96.26098,Gretna,Nebraska,1.27
22890,Washington,68029,41.65873,-96.27394,Herman,Nebraska,2.37
22891,Dakota,68030,42.3184,-96.45057,Homer,Nebraska,3.2
22892,Dodge,68031,41.64041,-96.53046,Hooper,Nebraska,2.19
22893,Saunders,68033,41.12933,-96.52425,Ithaca,Nebraska,2.34
22894,Washington,68034,41.45558,-96.2203,Kennard,Nebraska,1.8
22895,Butler,68036,41.39031,-96.95086,Linwood,Nebraska,2.7
22896,Cass,68037,40.9844,-96.12673,Louisville,Nebraska,2.1
22897,Burt,68038,41.95458,-96.4432,Lyons,Nebraska,1.79
22898,Thurston,68039,42.112,-96.34397,Macy,Nebraska,2.01
22899,Saunders,68040,41.28555,-96.73815,Malmo,Nebraska,1.58
22900,Saunders,68041,41.23633,-96.48793,Mead,Nebraska,1.52
22901,Saunders,68042,41.09426,-96.43683,Memphis,Nebraska,1.9
22902,Dodge,68044,41.54798,-96.44871,Nickerson,Nebraska,1.89
22903,Burt,68045,41.8273,-96.49523,Oakland,Nebraska,1.91
22904,Sarpy,68046,41.12206,-96.06138,Papillion,Nebraska,1.42
22905,Thurston,68047,42.10592,-96.7325,Pender,Nebraska,1.9
22906,Cass,68048,40.98304,-95.9345,Plattsmouth,Nebraska,2.12
22907,Saunders,68050,41.30593,-96.84303,Prague,Nebraska,1.8
22908,Thurston,68055,42.05747,-96.47192,Rosalie,Nebraska,2.09
22909,Dodge,68057,41.65888,-96.71893,Scribner,Nebraska,2.12
22910,Cass,68058,41.00842,-96.2483,South Bend,Nebraska,6.85
22911,Sarpy,68059,41.06673,-96.1595,Springfield,Nebraska,2.44
22912,Burt,68061,41.80078,-96.21165,Tekamah,Nebraska,3.24
22913,Thurston,68062,42.19538,-96.6743,Thurston,Nebraska,2.08
22914,Dodge,68063,41.72124,-96.49345,Uehling,Nebraska,1.04
22915,Douglas,68064,41.34925,-96.35545,Valley,Nebraska,2.48
22916,Saunders,68065,41.0766,-96.84854,Valparaiso,Nebraska,1.77
22917,Saunders,68066,41.18451,-96.61996,Wahoo,Nebraska,1.6
22918,Thurston,68067,42.1519,-96.48603,Walthill,Nebraska,2.03
22919,Washington,68068,41.39759,-96.20741,Washington,Nebraska,1.71
22920,Douglas,68069,41.24166,-96.31542,Waterloo,Nebraska,1.99
22921,Saunders,68070,41.1924,-96.79973,Weston,Nebraska,1.73
22922,Thurston,68071,42.23605,-96.47446,Winnebago,Nebraska,1.93
22923,Dodge,68072,41.61016,-96.50473,Winslow,Nebraska,5.98
22924,Saunders,68073,41.23931,-96.40931,Yutan,Nebraska,1.66
22925,Douglas,68102,41.26231,-95.93224,Omaha,Nebraska,1.87
22926,Douglas,68104,41.29525,-96.00104,Omaha,Nebraska,1.32
22927,Douglas,68105,41.2406,-95.96429,Omaha,Nebraska,1.25
22928,Douglas,68106,41.23885,-96.00244,Omaha,Nebraska,1.4
22929,Douglas,68107,41.20888,-95.95126,Omaha,Nebraska,1.33
22930,Douglas,68108,41.23753,-95.93118,Omaha,Nebraska,1.35
22931,Douglas,68110,41.29867,-95.91143,Omaha,Nebraska,1.54
22932,Douglas,68111,41.29564,-95.96395,Omaha,Nebraska,1.71
22933,Douglas,68112,41.38183,-95.95804,Omaha,Nebraska,1.74
22934,Sarpy,68113,41.11745,-95.90889,Offutt Afb,Nebraska,4.08
22935,Douglas,68114,41.26318,-96.05208,Omaha,Nebraska,1.64
22936,Douglas,68116,41.29842,-96.16629,Omaha,Nebraska,1.24
22937,Douglas,68117,41.2062,-96.00138,Omaha,Nebraska,1.54
22938,Douglas,68118,41.263,-96.1772,Omaha,Nebraska,1.18
22939,Douglas,68122,41.36451,-96.05036,Omaha,Nebraska,1.28
22940,Sarpy,68123,41.10108,-95.94774,Bellevue,Nebraska,1.88
22941,Douglas,68124,41.23515,-96.0522,Omaha,Nebraska,1.38
22942,Douglas,68127,41.2061,-96.05245,Omaha,Nebraska,1.29
22943,Sarpy,68128,41.17972,-96.07081,La Vista,Nebraska,1.19
22944,Douglas,68130,41.23394,-96.19613,Omaha,Nebraska,1.16
22945,Douglas,68131,41.26435,-95.96479,Omaha,Nebraska,1.25
22946,Douglas,68132,41.26506,-96.00153,Omaha,Nebraska,1.31
22947,Sarpy,68133,41.11754,-96.00292,Papillion,Nebraska,1.33
22948,Douglas,68134,41.29776,-96.0503,Omaha,Nebraska,1.43
22949,Douglas,68135,41.2052,-96.19576,Omaha,Nebraska,1.13
22950,Sarpy,68136,41.16932,-96.18783,Omaha,Nebraska,1.2
22951,Douglas,68137,41.20595,-96.11924,Omaha,Nebraska,1.28
22952,Sarpy,68138,41.15661,-96.13891,Omaha,Nebraska,1.32
22953,Douglas,68142,41.37012,-96.10276,Omaha,Nebraska,1.27
22954,Douglas,68144,41.23473,-96.11909,Omaha,Nebraska,1.33
22955,Sarpy,68147,41.17655,-95.95678,Bellevue,Nebraska,1.39
22956,Douglas,68152,41.36282,-95.99995,Omaha,Nebraska,1.55
22957,Douglas,68154,41.26408,-96.11665,Omaha,Nebraska,1.26
22958,Sarpy,68157,41.17902,-95.99536,Omaha,Nebraska,1.17
22959,Douglas,68164,41.29886,-96.10949,Omaha,Nebraska,1.23
22960,Douglas,68178,41.26535,-95.94535,Omaha,Nebraska,2.0
22961,Gage,68301,40.46847,-96.52244,Adams,Nebraska,1.91
22962,Thayer,68303,40.25753,-97.41033,Alexandria,Nebraska,1.99
22963,Cass,68304,40.88971,-96.38781,Alvo,Nebraska,1.37
22964,Nemaha,68305,40.36392,-95.85788,Auburn,Nebraska,1.52
22965,Cass,68307,40.78769,-96.14054,Avoca,Nebraska,1.67
22966,Gage,68309,40.04907,-96.57285,Barneston,Nebraska,1.38
22967,Gage,68310,40.24957,-96.74943,Beatrice,Nebraska,1.61
22968,Seward,68313,40.78142,-97.27193,Beaver Crossing,Nebraska,1.95
22969,Seward,68314,41.01643,-97.0248,Bee,Nebraska,1.52
22970,Thayer,68315,40.24605,-97.53841,Belvidere,Nebraska,2.58
22971,York,68316,41.01688,-97.61577,Benedict,Nebraska,1.57
22972,Lancaster,68317,40.67325,-96.50451,Bennet,Nebraska,1.44
22973,Gage,68318,40.15598,-96.64439,Blue Springs,Nebraska,1.94
22974,York,68319,40.93656,-97.75817,Bradshaw,Nebraska,1.63
22975,Nemaha,68320,40.48148,-95.9533,Brock,Nebraska,2.12
22976,Nemaha,68321,40.39491,-95.69371,Brownville,Nebraska,2.48
22977,Thayer,68322,40.3346,-97.55356,Bruning,Nebraska,1.58
22978,Pawnee,68323,40.13197,-96.37034,Burchard,Nebraska,1.86
22979,Otoe,68324,40.55407,-96.29014,Burr,Nebraska,1.96
22980,Thayer,68325,40.0131,-97.75156,Byron,Nebraska,1.38
22981,Thayer,68326,40.28569,-97.68243,Carleton,Nebraska,1.77
22982,Thayer,68327,40.01079,-97.62113,Chester,Nebraska,1.48
22983,Gage,68328,40.47694,-96.8384,Clatonia,Nebraska,1.67
22984,Johnson,68329,40.50089,-96.16772,Cook,Nebraska,1.85
22985,Gage,68331,40.4712,-96.70863,Cortland,Nebraska,1.55
22986,Johnson,68332,40.32829,-96.41123,Crab Orchard,Nebraska,2.23
22987,Saline,68333,40.62126,-96.94901,Crete,Nebraska,2.11
22988,Thayer,68335,40.28243,-97.803,Davenport,Nebraska,1.88
22989,Lancaster,68336,40.9615,-96.68405,Davey,Nebraska,1.91
22990,Richardson,68337,40.09504,-95.83418,Dawson,Nebraska,2.09
22991,Jefferson,68338,40.31865,-97.24863,Daykin,Nebraska,1.69
22992,Lancaster,68339,40.73214,-96.86696,Denton,Nebraska,1.56
22993,Thayer,68340,40.12525,-97.74126,Deshler,Nebraska,1.76
22994,Gage,68341,40.3855,-96.91378,De Witt,Nebraska,2.22
22995,Jefferson,68342,40.1034,-96.94496,Diller,Nebraska,1.98
22996,Saline,68343,40.61989,-97.13194,Dorchester,Nebraska,1.91
22997,Otoe,68344,40.57159,-96.39544,Douglas,Nebraska,1.53
22998,Pawnee,68345,40.03692,-96.01928,Du Bois,Nebraska,1.83
22999,Otoe,68346,40.66195,-96.03066,Dunbar,Nebraska,1.86
23000,Cass,68347,40.80347,-96.42274,Eagle,Nebraska,1.38
23001,Johnson,68348,40.29569,-96.12208,Elk Creek,Nebraska,2.21
23002,Cass,68349,40.82962,-96.30028,Elmwood,Nebraska,1.63
23003,Jefferson,68350,40.03961,-97.09166,Endicott,Nebraska,2.06
23004,Fillmore,68351,40.65393,-97.43015,Exeter,Nebraska,1.77
23005,Jefferson,68352,40.15255,-97.21931,Fairbury,Nebraska,1.72
23006,Fillmore,68354,40.63935,-97.58032,Fairmont,Nebraska,1.8
23007,Richardson,68355,40.11677,-95.56702,Falls City,Nebraska,1.59
23008,Gage,68357,40.31541,-96.54658,Filley,Nebraska,1.46
23009,Lancaster,68358,40.53321,-96.60973,Firth,Nebraska,1.62
23010,Saline,68359,40.63059,-97.28333,Friend,Nebraska,1.68
23011,Seward,68360,40.94613,-96.95661,Garland,Nebraska,1.21
23012,Fillmore,68361,40.50756,-97.60146,Geneva,Nebraska,1.46
23013,Thayer,68362,40.15323,-97.42553,Gilead,Nebraska,1.54
23014,Seward,68364,40.83656,-97.22563,Goehner,Nebraska,1.12
23015,Fillmore,68365,40.61565,-97.73065,Grafton,Nebraska,1.79
23016,Cass,68366,40.98215,-96.44222,Greenwood,Nebraska,1.59
23017,Polk,68367,41.03807,-97.40128,Gresham,Nebraska,1.49
23018,Lancaster,68368,40.55598,-96.81665,Hallam,Nebraska,1.56
23019,Thayer,68370,40.14148,-97.55567,Hebron,Nebraska,1.69
23020,York,68371,40.77304,-97.78417,Henderson,Nebraska,1.59
23021,Lancaster,68372,40.60498,-96.60539,Hickman,Nebraska,1.59
23022,Thayer,68375,40.03939,-97.48826,Hubbell,Nebraska,2.88
23023,Richardson,68376,40.171,-95.93809,Humboldt,Nebraska,1.81
23024,Jefferson,68377,40.217,-97.02303,Jansen,Nebraska,1.62
23025,Nemaha,68378,40.39355,-96.02615,Johnson,Nebraska,1.5
23026,Otoe,68379,40.52908,-95.86979,Julian,Nebraska,1.29
23027,Pawnee,68380,40.24283,-96.4059,Lewiston,Nebraska,1.11
23028,Gage,68381,40.07979,-96.48176,Liberty,Nebraska,1.89
23029,Otoe,68382,40.59724,-96.02425,Lorton,Nebraska,1.0
23030,York,68401,40.74233,-97.58569,McCool Junction,Nebraska,1.86
23031,Lancaster,68402,40.90829,-96.8571,Malcolm,Nebraska,1.43
23032,Cass,68403,40.92045,-96.16707,Manley,Nebraska,1.05
23033,Lancaster,68404,40.619,-96.75566,Martell,Nebraska,1.7
23034,Seward,68405,40.76522,-97.07315,Milford,Nebraska,1.78
23035,Fillmore,68406,40.50566,-97.37874,Milligan,Nebraska,1.9
23036,Cass,68407,40.921,-96.26263,Murdock,Nebraska,1.57
23037,Cass,68409,40.90906,-95.95074,Murray,Nebraska,1.65
23038,Otoe,68410,40.63729,-95.88584,Nebraska City,Nebraska,1.7
23039,Cass,68413,40.83775,-96.01053,Nehawka,Nebraska,2.0
23040,Nemaha,68414,40.31966,-95.6991,Nemaha,Nebraska,2.59
23041,Gage,68415,40.06249,-96.82157,Odell,Nebraska,1.76
23042,Fillmore,68416,40.41093,-97.46185,Ohiowa,Nebraska,1.83
23043,Otoe,68417,40.7359,-96.09199,Otoe,Nebraska,1.64
23044,Otoe,68418,40.69568,-96.38435,Palmyra,Nebraska,1.79
23045,Lancaster,68419,40.60297,-96.51129,Panama,Nebraska,1.16
23046,Pawnee,68420,40.08556,-96.19125,Pawnee City,Nebraska,1.75
23047,Nemaha,68421,40.492,-95.74426,Peru,Nebraska,2.46
23048,Gage,68422,40.38863,-96.69755,Pickrell,Nebraska,1.7
23049,Seward,68423,40.80112,-96.95117,Pleasant Dale,Nebraska,1.64
23050,Jefferson,68424,40.30111,-97.01818,Plymouth,Nebraska,1.55
23051,Lancaster,68428,40.97244,-96.79624,Raymond,Nebraska,1.71
23052,Lancaster,68430,40.66599,-96.66012,Roca,Nebraska,1.8
23053,Richardson,68431,40.0677,-95.43402,Rulo,Nebraska,3.07
23054,Richardson,68433,40.05251,-95.73969,Salem,Nebraska,2.44
23055,Seward,68434,40.90947,-97.11675,Seward,Nebraska,1.58
23056,Fillmore,68436,40.43357,-97.74427,Shickley,Nebraska,1.74
23057,Richardson,68437,40.2513,-95.63534,Shubert,Nebraska,1.46
23058,Lancaster,68438,40.62656,-96.74463,Sprague,Nebraska,1.41
23059,Seward,68439,40.99937,-97.21136,Staplehurst,Nebraska,1.73
23060,Jefferson,68440,40.05266,-97.01168,Steele City,Nebraska,1.71
23061,Pawnee,68441,40.22581,-96.25461,Steinauer,Nebraska,2.0
23062,Richardson,68442,40.239,-95.7729,Stella,Nebraska,1.73
23063,Johnson,68443,40.45627,-96.36758,Sterling,Nebraska,2.15
23064,Fillmore,68444,40.41117,-97.5847,Strang,Nebraska,1.68
23065,Saline,68445,40.40146,-97.08662,Swanton,Nebraska,2.07
23066,Otoe,68446,40.65002,-96.17535,Syracuse,Nebraska,1.54
23067,Pawnee,68447,40.20044,-96.07366,Table Rock,Nebraska,1.89
23068,Otoe,68448,40.54429,-96.035,Talmage,Nebraska,2.35
23069,Johnson,68450,40.36197,-96.22383,Tecumseh,Nebraska,1.8
23070,Clay,68452,40.39755,-97.85036,Ong,Nebraska,1.42
23071,Saline,68453,40.40774,-97.33455,Tobias,Nebraska,1.51
23072,Otoe,68454,40.69275,-96.28686,Unadilla,Nebraska,1.73
23073,Cass,68455,40.82286,-95.90123,Union,Nebraska,2.96
23074,Seward,68456,40.91278,-97.31007,Utica,Nebraska,1.75
23075,Richardson,68457,40.15618,-95.71095,Verdon,Nebraska,1.66
23076,Gage,68458,40.23107,-96.48742,Virginia,Nebraska,1.82
23077,York,68460,40.89596,-97.43169,Waco,Nebraska,1.84
23078,Lancaster,68461,40.76682,-96.51419,Walton,Nebraska,1.43
23079,Lancaster,68462,40.94804,-96.52806,Waverly,Nebraska,2.27
23080,Cass,68463,40.8759,-96.13518,Weeping Water,Nebraska,2.05
23081,Saline,68464,40.42232,-97.1955,Western,Nebraska,1.91
23082,Saline,68465,40.49248,-97.01987,Wilber,Nebraska,1.79
23083,Gage,68466,40.07109,-96.63773,Wymore,Nebraska,1.6
23084,York,68467,40.86528,-97.59778,York,Nebraska,1.57
23085,Lancaster,68502,40.78361,-96.70083,Lincoln,Nebraska,1.31
23086,Lancaster,68503,40.82447,-96.67387,Lincoln,Nebraska,1.39
23087,Lancaster,68504,40.85451,-96.66104,Lincoln,Nebraska,1.87
23088,Lancaster,68505,40.82446,-96.61562,Lincoln,Nebraska,1.21
23089,Lancaster,68506,40.78422,-96.63959,Lincoln,Nebraska,1.25
23090,Lancaster,68507,40.85954,-96.61172,Lincoln,Nebraska,1.25
23091,Lancaster,68508,40.81831,-96.70621,Lincoln,Nebraska,2.57
23092,Lancaster,68510,40.80654,-96.64835,Lincoln,Nebraska,1.33
23093,Lancaster,68512,40.73746,-96.70567,Lincoln,Nebraska,1.28
23094,Lancaster,68514,40.93408,-96.65076,Lincoln,Nebraska,2.27
23095,Lancaster,68516,40.73493,-96.6428,Lincoln,Nebraska,1.24
23096,Lancaster,68517,40.93341,-96.60487,Lincoln,Nebraska,1.83
23097,Lancaster,68520,40.79827,-96.55313,Lincoln,Nebraska,1.38
23098,Lancaster,68521,40.8618,-96.71519,Lincoln,Nebraska,1.3
23099,Lancaster,68522,40.78941,-96.76214,Lincoln,Nebraska,1.37
23100,Lancaster,68523,40.73555,-96.75708,Lincoln,Nebraska,1.59
23101,Lancaster,68524,40.87145,-96.80264,Lincoln,Nebraska,1.23
23102,Lancaster,68526,40.7324,-96.58269,Lincoln,Nebraska,1.22
23103,Lancaster,68527,40.84573,-96.51753,Lincoln,Nebraska,1.67
23104,Lancaster,68528,40.82244,-96.81762,Lincoln,Nebraska,1.5
23105,Lancaster,68531,40.90211,-96.71415,Lincoln,Nebraska,1.24
23106,Lancaster,68532,40.79544,-96.84332,Lincoln,Nebraska,1.37
23107,Platte,68601,41.45205,-97.39477,Columbus,Nebraska,2.63
23108,Boone,68620,41.72452,-98.05814,Albion,Nebraska,1.57
23109,Dodge,68621,41.48963,-96.63911,Ames,Nebraska,3.38
23110,Wheeler,68622,41.92209,-98.53311,Bartlett,Nebraska,1.66
23111,Nance,68623,41.44327,-98.11602,Belgrade,Nebraska,1.94
23112,Butler,68624,41.34974,-97.22858,Bellwood,Nebraska,2.74
23113,Butler,68626,41.16821,-96.9921,Brainard,Nebraska,1.6
23114,Boone,68627,41.54445,-98.17041,Cedar Rapids,Nebraska,1.75
23115,Merrick,68628,41.21694,-97.84355,Clarks,Nebraska,2.0
23116,Colfax,68629,41.71336,-97.12936,Clarkson,Nebraska,2.16
23117,Platte,68631,41.68753,-97.35074,Creston,Nebraska,1.97
23118,Butler,68632,41.24266,-97.13288,David City,Nebraska,1.58
23119,Dodge,68633,41.70585,-96.89668,Dodge,Nebraska,1.86
23120,Platte,68634,41.39073,-97.50659,Duncan,Nebraska,1.17
23121,Butler,68635,41.08544,-97.02298,Dwight,Nebraska,1.64
23122,Antelope,68636,42.00494,-98.15674,Elgin,Nebraska,2.03
23123,Wheeler,68637,41.78778,-98.68997,Ericson,Nebraska,1.47
23124,Nance,68638,41.36848,-97.98977,Fullerton,Nebraska,1.88
23125,Nance,68640,41.46111,-97.77237,Genoa,Nebraska,1.73
23126,Colfax,68641,41.73452,-97.00829,Howells,Nebraska,2.32
23127,Platte,68642,41.68717,-97.51232,Humphrey,Nebraska,1.64
23128,Platte,68643,41.70231,-97.25918,Leigh,Nebraska,1.85
23129,Platte,68644,41.7079,-97.67579,Lindsay,Nebraska,1.86
23130,Platte,68647,41.51971,-97.62021,Monroe,Nebraska,2.36
23131,Saunders,68648,41.40482,-96.78949,Morse Bluff,Nebraska,2.42
23132,Dodge,68649,41.50784,-96.78896,North Bend,Nebraska,2.64
23133,Polk,68651,41.22443,-97.57472,Osceola,Nebraska,1.98
23134,Boone,68652,41.86174,-98.08906,Petersburg,Nebraska,1.65
23135,Platte,68653,41.55551,-97.4888,Platte Center,Nebraska,2.16
23136,Polk,68654,41.06791,-97.7772,Polk,Nebraska,1.56
23137,Boone,68655,41.64881,-98.26222,Primrose,Nebraska,1.65
23138,Butler,68658,41.19971,-97.2937,Rising City,Nebraska,1.76
23139,Colfax,68659,41.54388,-96.94438,Rogers,Nebraska,2.57
23140,Boone,68660,41.57398,-97.86792,Saint Edward,Nebraska,1.91
23141,Colfax,68661,41.49559,-97.08347,Schuyler,Nebraska,3.21
23142,Polk,68662,41.20698,-97.41535,Shelby,Nebraska,1.67
23143,Merrick,68663,41.31193,-97.69927,Silver Creek,Nebraska,2.2
23144,Dodge,68664,41.70453,-96.78694,Snyder,Nebraska,1.61
23145,Greeley,68665,41.70543,-98.41445,Spalding,Nebraska,1.6
23146,Polk,68666,41.10775,-97.61369,Stromsburg,Nebraska,1.48
23147,Butler,68667,41.11231,-97.30278,Surprise,Nebraska,3.14
23148,Butler,68669,41.07789,-97.23612,Ulysses,Nebraska,1.67
23149,Madison,68701,42.02024,-97.44099,Norfolk,Nebraska,1.73
23150,Dixon,68710,42.439,-96.84784,Allen,Nebraska,1.88
23151,Holt,68711,42.2034,-99.02407,Amelia,Nebraska,1.81
23152,Holt,68713,42.54061,-98.9718,Atkinson,Nebraska,1.47
23153,Rock,68714,42.36957,-99.50258,Bassett,Nebraska,1.54
23154,Madison,68715,41.97003,-97.60883,Battle Creek,Nebraska,2.41
23155,Cuming,68716,41.9314,-96.82337,Beemer,Nebraska,2.2
23156,Cedar,68717,42.38962,-97.2192,Belden,Nebraska,2.32
23157,Knox,68718,42.6619,-97.69844,Bloomfield,Nebraska,2.17
23158,Boyd,68719,42.96446,-98.57426,Bristow,Nebraska,2.11
23159,Antelope,68720,42.34659,-98.01418,Brunswick,Nebraska,1.43
23160,Boyd,68722,42.92074,-98.87123,Butte,Nebraska,1.69
23161,Wayne,68723,42.28759,-97.21456,Carroll,Nebraska,1.67
23162,Knox,68724,42.6276,-97.88496,Center,Nebraska,3.1
23163,Holt,68725,42.20118,-98.77703,Chambers,Nebraska,1.42
23164,Antelope,68726,42.17877,-98.19954,Clearwater,Nebraska,1.87
23165,Cedar,68727,42.5116,-97.20596,Coleridge,Nebraska,1.6
23166,Dixon,68728,42.38085,-96.93641,Concord,Nebraska,2.36
23167,Knox,68729,42.47479,-97.90784,Creighton,Nebraska,1.72
23168,Knox,68730,42.76688,-97.53488,Crofton,Nebraska,1.78
23169,Dakota,68731,42.40993,-96.48341,Dakota City,Nebraska,2.2
23170,Dixon,68732,42.48176,-96.97387,Dixon,Nebraska,1.86
23171,Thurston,68733,42.28278,-96.72245,Emerson,Nebraska,1.93
